timeSinceStartup,Face_Time,Face_Status,Brow_Lowerer_L,Brow_Lowerer_R,Cheek_Puff_L,Cheek_Puff_R,Cheek_Raiser_L,Cheek_Raiser_R,Cheek_Suck_L,Cheek_Suck_R,Chin_Raiser_B,Chin_Raiser_T,Dimpler_L,Dimpler_R,Eyes_Closed_L,Eyes_Closed_R,Eyes_Look_Down_L,Eyes_Look_Down_R,Eyes_Look_Left_L,Eyes_Look_Left_R,Eyes_Look_Right_L,Eyes_Look_Right_R,Eyes_Look_Up_L,Eyes_Look_Up_R,Inner_Brow_Raiser_L,Inner_Brow_Raiser_R,Jaw_Drop,Jaw_Sideways_Left,Jaw_Sideways_Right,Jaw_Thrust,Lid_Tightener_L,Lid_Tightener_R,Lip_Corner_Depressor_L,Lip_Corner_Depressor_R,Lip_Corner_Puller_L,Lip_Corner_Puller_R,Lip_Funneler_LB,Lip_Funneler_LT,Lip_Funneler_RB,Lip_Funneler_RT,Lip_Pressor_L,Lip_Pressor_R,Lip_Pucker_L,Lip_Pucker_R,Lip_Stretcher_L,Lip_Stretcher_R,Lip_Suck_LB,Lip_Suck_LT,Lip_Suck_RB,Lip_Suck_RT,Lip_Tightener_L,Lip_Tightener_R,Lips_Toward,Lower_Lip_Depressor_L,Lower_Lip_Depressor_R,Mouth_Left,Mouth_Right,Nose_Wrinkler_L,Nose_Wrinkler_R,Outer_Brow_Raiser_L,Outer_Brow_Raiser_R,Upper_Lid_Raiser_L,Upper_Lid_Raiser_R,Upper_Lip_Raiser_L,Upper_Lip_Raiser_R,Tongue_Tip_Interdental,Tongue_Tip_Alveolar,Tongue_Front_Dorsal_Palate,Tongue_Mid_Dorsal_Palate,Tongue_Back_Dorsal_Velar,Tongue_Out,Tongue_Retreat,FaceRegionConfidence_Lower,FaceRegionConfidence_Upper
27.30969,65423.451226,true,1.792088E-06,6.733361E-08,9.901734E-07,7.406455E-05,0.0001441604,2.933621E-15,0,0,1.072387E-22,6.910625E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.3688239,0.4521723,0,0,0.03257937,0.03205951,0.0142833,0.07755145,0.05322951,0.0001267504,0.008559597,0.03945742,5.493658E-05,1.313223E-19,0.005586361,0.000332147,0,0,7.705466E-25,0.0001267189,6.105467E-25,0.0003168074,0,0,0.02321094,0.02412364,0,0,0,0,0,0,0.02116465,0.0230761,0.02969505,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.05117196,0.07715955,2.816472E-21,0.1156262,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.31949,65423.451226,true,1.792088E-06,6.733361E-08,9.901734E-07,7.406455E-05,0.0001441604,2.933621E-15,0,0,1.072387E-22,6.910625E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.3688239,0.4521723,0,0,0.03257937,0.03205951,0.0142833,0.07755145,0.05322951,0.0001267504,0.008559597,0.03945742,5.493658E-05,1.313223E-19,0.005586361,0.000332147,0,0,7.705466E-25,0.0001267189,6.105467E-25,0.0003168074,0,0,0.02321094,0.02412364,0,0,0,0,0,0,0.02116465,0.0230761,0.02969505,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.05117196,0.07715955,2.816472E-21,0.1156262,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.3346,65423.479,true,1.525802E-06,5.732911E-08,7.328025E-07,5.223425E-05,0.005440953,2.174634E-15,0,0,7.949391E-23,5.049441E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.3641291,0.4475386,0,0,0.02735244,0.02692078,0.01300569,0.07741259,0.05802513,0.004985857,0.00932084,0.04599269,4.008676E-05,9.73466E-20,0.007016614,0.005002426,0,0,5.711906E-25,8.276899E-05,4.525859E-25,0.004862464,0,0,0.02800268,0.02833248,0,0,0,0,0,0,0.02795761,0.02819691,0.03278452,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.05296082,0.07709614,2.087794E-21,0.1360272,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.34919,65423.506778,true,1.299058E-06,4.881005E-08,5.424395E-07,3.71048E-05,0.00369068,1.611952E-15,0,0,5.892503E-23,3.69723E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.2358542,0.3207293,0,0,0.009392379,0.009289786,0.02956841,0.1001,0.05645772,0.003112305,0.009815816,0.04948054,0.0009910831,7.215837E-20,0.008052615,0.003073844,0,0,4.233962E-25,5.503162E-05,3.354803E-25,0.002927595,0,0,0.03115624,0.03120766,0,0,0,0,0,0,0.03183595,0.03145406,0.03272416,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.06918339,0.09948305,0.008250673,0.3388626,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.36407,65423.506778,true,1.299058E-06,4.881005E-08,5.424395E-07,3.71048E-05,0.00369068,1.611952E-15,0,0,5.892503E-23,3.69723E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.2358542,0.3207293,0,0,0.009392379,0.009289786,0.02956841,0.1001,0.05645772,0.003112305,0.009815816,0.04948054,0.0009910831,7.215837E-20,0.008052615,0.003073844,0,0,4.233962E-25,5.503162E-05,3.354803E-25,0.002927595,0,0,0.03115624,0.03120766,0,0,0,0,0,0,0.03183595,0.03145406,0.03272416,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.06918339,0.09948305,0.008250673,0.3388626,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.36647,65423.506778,true,1.299058E-06,4.881005E-08,5.424395E-07,3.71048E-05,0.00369068,1.611952E-15,0,0,5.892503E-23,3.69723E-05,0,0,1.401298E-45,1.401298E-45,0,0,0.2358542,0.3207293,0,0,0.009392379,0.009289786,0.02956841,0.1001,0.05645772,0.003112305,0.009815816,0.04948054,0.0009910831,7.215837E-20,0.008052615,0.003073844,0,0,4.233962E-25,5.503162E-05,3.354803E-25,0.002927595,0,0,0.03115624,0.03120766,0,0,0,0,0,0,0.03183595,0.03145406,0.03272416,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.06918339,0.09948305,0.008250673,0.3388626,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.37762,65423.534554,true,1.106023E-06,4.155737E-08,4.01618E-07,2.652236E-05,0.002535488,1.194885E-15,0,0,4.367912E-23,2.712104E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.1750254,0.08891588,0,0,0.03990784,0.1056551,0.05559691,0.001989506,0.01014325,0.03548449,0.008298513,5.348854E-20,0.008805429,0.001938092,0,0,3.138492E-25,3.715927E-05,2.486801E-25,0.001813283,0,0,0.02924876,0.03319367,0,0,0,0,0,0,0.02979982,0.02944127,0.03268433,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07925107,0.105077,0.0534067,0.1923126,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.38054,65423.534554,true,1.106023E-06,4.155737E-08,4.01618E-07,2.652236E-05,0.002535488,1.194885E-15,0,0,4.367912E-23,2.712104E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.1750254,0.08891588,0,0,0.03990784,0.1056551,0.05559691,0.001989506,0.01014325,0.03548449,0.008298513,5.348854E-20,0.008805429,0.001938092,0,0,3.138492E-25,3.715927E-05,2.486801E-25,0.001813283,0,0,0.02924876,0.03319367,0,0,0,0,0,0,0.02979982,0.02944127,0.03268433,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07925107,0.105077,0.0534067,0.1923126,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.39075,65423.534554,true,1.106023E-06,4.155737E-08,4.01618E-07,2.652236E-05,0.002535488,1.194885E-15,0,0,4.367912E-23,2.712104E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.1750254,0.08891588,0,0,0.03990784,0.1056551,0.05559691,0.001989506,0.01014325,0.03548449,0.008298513,5.348854E-20,0.008805429,0.001938092,0,0,3.138492E-25,3.715927E-05,2.486801E-25,0.001813283,0,0,0.02924876,0.03319367,0,0,0,0,0,0,0.02979982,0.02944127,0.03268433,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07925107,0.105077,0.0534067,0.1923126,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.40304,65423.562333,true,9.416585E-07,3.538179E-08,2.973986E-07,1.905863E-05,0.001760975,8.857027E-16,0,0,3.237694E-23,1.992489E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2699568,0.1836186,0,0,0.06049097,0.1216849,0.05964006,0.001298276,0.01036322,0.04421116,0.01147246,3.964813E-20,0.009354129,0.001249689,0,0,2.326392E-25,2.542696E-05,1.843329E-25,0.005787088,0,0,0.02830265,0.03457924,0,0,0,0,0,0,0.03303567,0.03249985,0.03346591,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1050099,0.1272413,0.1266192,0.2770519,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.41898,65423.562333,true,9.416585E-07,3.538179E-08,2.973986E-07,1.905863E-05,0.001760975,8.857027E-16,0,0,3.237694E-23,1.992489E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2699568,0.1836186,0,0,0.06049097,0.1216849,0.05964006,0.001298276,0.01036322,0.04421116,0.01147246,3.964813E-20,0.009354129,0.001249689,0,0,2.326392E-25,2.542696E-05,1.843329E-25,0.005787088,0,0,0.02830265,0.03457924,0,0,0,0,0,0,0.03303567,0.03249985,0.03346591,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1050099,0.1272413,0.1266192,0.2770519,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.43262,65423.562333,true,9.416585E-07,3.538179E-08,2.973986E-07,1.905863E-05,0.001760975,8.857027E-16,0,0,3.237694E-23,1.992489E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2699568,0.1836186,0,0,0.06049097,0.1216849,0.05964006,0.001298276,0.01036322,0.04421116,0.01147246,3.964813E-20,0.009354129,0.001249689,0,0,2.326392E-25,2.542696E-05,1.843329E-25,0.005787088,0,0,0.02830265,0.03457924,0,0,0,0,0,0,0.03303567,0.03249985,0.03346591,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1050099,0.1272413,0.1266192,0.2770519,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.43534,65423.562333,true,9.416585E-07,3.538179E-08,2.973986E-07,1.905863E-05,0.001760975,8.857027E-16,0,0,3.237694E-23,1.992489E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2699568,0.1836186,0,0,0.06049097,0.1216849,0.05964006,0.001298276,0.01036322,0.04421116,0.01147246,3.964813E-20,0.009354129,0.001249689,0,0,2.326392E-25,2.542696E-05,1.843329E-25,0.005787088,0,0,0.02830265,0.03457924,0,0,0,0,0,0,0.03303567,0.03249985,0.03346591,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1050099,0.1272413,0.1266192,0.2770519,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.4466,65423.590106,true,8.017462E-07,3.01249E-08,2.202692E-07,1.37586E-05,0.001234692,6.565596E-16,0,0,2.400059E-23,1.46583E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2843192,0.198108,0,0,0.06715883,0.1309904,0.06187132,0.0008626001,0.01051295,0.04128161,0.01293366,0.0001522503,0.009754942,0.0008217485,0,0,1.724524E-25,1.760107E-05,1.366436E-25,0.003529979,0,0,0.02781129,0.03077597,0,0,0,0,0,0,0.03051178,0.0300724,0.03319588,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.113882,0.1299806,0.1346935,0.2879939,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.44901,65423.590106,true,8.017462E-07,3.01249E-08,2.202692E-07,1.37586E-05,0.001234692,6.565596E-16,0,0,2.400059E-23,1.46583E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2843192,0.198108,0,0,0.06715883,0.1309904,0.06187132,0.0008626001,0.01051295,0.04128161,0.01293366,0.0001522503,0.009754942,0.0008217485,0,0,1.724524E-25,1.760107E-05,1.366436E-25,0.003529979,0,0,0.02781129,0.03077597,0,0,0,0,0,0,0.03051178,0.0300724,0.03319588,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.113882,0.1299806,0.1346935,0.2879939,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.46053,65423.617882,true,6.826118E-07,2.564864E-08,1.631592E-07,9.970888E-06,0.005908019,4.866853E-16,0,0,1.779082E-23,1.079561E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2807568,0.1945143,0,0,0.07140045,0.1366234,0.0586789,0.000582077,0.0106161,0.04734466,0.009422014,0.0002613557,0.01004844,0.0005495545,0,0,1.278331E-25,1.230444E-05,1.012892E-25,0.00670036,0,0,0.02754517,0.0328815,0,0,0,0,0,0,0.02914049,0.03304047,0.03301409,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1136416,0.1317707,0.1021845,0.2806706,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.47391,65423.617882,true,6.826118E-07,2.564864E-08,1.631592E-07,9.970888E-06,0.005908019,4.866853E-16,0,0,1.779082E-23,1.079561E-05,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2807568,0.1945143,0,0,0.07140045,0.1366234,0.0586789,0.000582077,0.0106161,0.04734466,0.009422014,0.0002613557,0.01004844,0.0005495545,0,0,1.278331E-25,1.230444E-05,1.012892E-25,0.00670036,0,0,0.02754517,0.0328815,0,0,0,0,0,0,0.02914049,0.03304047,0.03301409,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1136416,0.1317707,0.1021845,0.2806706,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.48784,65423.645692,true,5.810747E-07,2.183354E-08,1.208311E-07,7.247603E-06,0.003929232,3.60649E-16,0,0,1.318356E-23,7.955879E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2808035,0.194495,0,0,0.06966881,0.1365402,0.0686373,0.0003979378,0.01068795,0.06683259,0.007213054,0.0003399858,0.0102639,0.0003728007,0,0,9.472829E-26,0.005271557,7.505847E-26,0.008416491,0,0,0.04441566,0.05460216,0,0,0,0,0,0,0.04501935,0.04597716,0.03806458,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1134753,0.1329772,0.08825263,0.2454929,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.49,65423.645692,true,5.810747E-07,2.183354E-08,1.208311E-07,7.247603E-06,0.003929232,3.60649E-16,0,0,1.318356E-23,7.955879E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2808035,0.194495,0,0,0.06966881,0.1365402,0.0686373,0.0003979378,0.01068795,0.06683259,0.007213054,0.0003399858,0.0102639,0.0003728007,0,0,9.472829E-26,0.005271557,7.505847E-26,0.008416491,0,0,0.04441566,0.05460216,0,0,0,0,0,0,0.04501935,0.04597716,0.03806458,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1134753,0.1329772,0.08825263,0.2454929,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.50256,65423.645692,true,5.810747E-07,2.183354E-08,1.208311E-07,7.247603E-06,0.003929232,3.60649E-16,0,0,1.318356E-23,7.955879E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2808035,0.194495,0,0,0.06966881,0.1365402,0.0686373,0.0003979378,0.01068795,0.06683259,0.007213054,0.0003399858,0.0102639,0.0003728007,0,0,9.472829E-26,0.005271557,7.505847E-26,0.008416491,0,0,0.04441566,0.05460216,0,0,0,0,0,0,0.04501935,0.04597716,0.03806458,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1134753,0.1329772,0.08825263,0.2454929,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.51556,65423.673433,true,4.94824E-07,1.859278E-08,8.954994E-08,5.286646E-06,0.007168879,2.67424E-16,0,0,9.775708E-24,5.871739E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2829172,0.1966441,0,0,0.04943394,0.1120357,0.08489741,0.005388228,0.01073828,0.06594311,0.0043496,0.0002497362,0.01042186,0.005347134,0,0,7.024175E-26,0.003501472,5.565643E-26,0.009378569,0,0,0.05035916,0.05445652,0,0,0,0,0,0,0.05060576,0.05080106,0.04582369,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08937731,0.1098319,0.03501076,0.06986643,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.52994,65423.673433,true,4.94824E-07,1.859278E-08,8.954994E-08,5.286646E-06,0.007168879,2.67424E-16,0,0,9.775708E-24,5.871739E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2829172,0.1966441,0,0,0.04943394,0.1120357,0.08489741,0.005388228,0.01073828,0.06594311,0.0043496,0.0002497362,0.01042186,0.005347134,0,0,7.024175E-26,0.003501472,5.565643E-26,0.009378569,0,0,0.05035916,0.05445652,0,0,0,0,0,0,0.05060576,0.05080106,0.04582369,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08937731,0.1098319,0.03501076,0.06986643,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.53229,65423.673433,true,4.94824E-07,1.859278E-08,8.954994E-08,5.286646E-06,0.007168879,2.67424E-16,0,0,9.775708E-24,5.871739E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2829172,0.1966441,0,0,0.04943394,0.1120357,0.08489741,0.005388228,0.01073828,0.06594311,0.0043496,0.0002497362,0.01042186,0.005347134,0,0,7.024175E-26,0.003501472,5.565643E-26,0.009378569,0,0,0.05035916,0.05445652,0,0,0,0,0,0,0.05060576,0.05080106,0.04582369,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08937731,0.1098319,0.03501076,0.06986643,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.54464,65423.701212,true,4.212903E-07,1.582983E-08,6.634864E-08,3.864188E-06,0.004599593,1.982268E-16,0,0,7.246197E-24,4.335028E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2719919,0.1855648,0,0,0.04966247,0.1187266,0.06891137,0.003524046,0.01077393,0.0625975,0.003899448,0.0001836332,0.0105382,0.003478402,0,0,5.206636E-26,0.002361285,4.125506E-26,0.005346485,0,0,0.03865696,0.03889181,0,0,0,0,0,0,0.0387952,0.04672097,0.0405772,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08944769,0.111607,0.02095294,0.1295692,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.5576,65423.701212,true,4.212903E-07,1.582983E-08,6.634864E-08,3.864188E-06,0.004599593,1.982268E-16,0,0,7.246197E-24,4.335028E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2719919,0.1855648,0,0,0.04966247,0.1187266,0.06891137,0.003524046,0.01077393,0.0625975,0.003899448,0.0001836332,0.0105382,0.003478402,0,0,5.206636E-26,0.002361285,4.125506E-26,0.005346485,0,0,0.03865696,0.03889181,0,0,0,0,0,0,0.0387952,0.04672097,0.0405772,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08944769,0.111607,0.02095294,0.1295692,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.55983,65423.701212,true,4.212903E-07,1.582983E-08,6.634864E-08,3.864188E-06,0.004599593,1.982268E-16,0,0,7.246197E-24,4.335028E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2719919,0.1855648,0,0,0.04966247,0.1187266,0.06891137,0.003524046,0.01077393,0.0625975,0.003899448,0.0001836332,0.0105382,0.003478402,0,0,5.206636E-26,0.002361285,4.125506E-26,0.005346485,0,0,0.03865696,0.03889181,0,0,0,0,0,0,0.0387952,0.04672097,0.0405772,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08944769,0.111607,0.02095294,0.1295692,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.57178,65423.728989,true,3.586881E-07,1.347761E-08,4.916271E-08,2.830371E-06,0.003011347,1.469374E-16,0,0,5.371309E-24,3.202454E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2642688,0.177683,0,0,0.04984796,0.1112261,0.06790262,0.006908538,0.01079932,0.06393086,0.003593251,0.0001351905,0.01062388,0.006868806,0,0,3.859466E-26,0.006376814,3.058069E-26,0.007548045,0,0,0.04787356,0.055881,0,0,0,0,0,0,0.04793674,0.05092557,0.04180996,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08950537,0.106173,0.005353339,0.111728,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.58565,65423.728989,true,3.586881E-07,1.347761E-08,4.916271E-08,2.830371E-06,0.003011347,1.469374E-16,0,0,5.371309E-24,3.202454E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2642688,0.177683,0,0,0.04984796,0.1112261,0.06790262,0.006908538,0.01079932,0.06393086,0.003593251,0.0001351905,0.01062388,0.006868806,0,0,3.859466E-26,0.006376814,3.058069E-26,0.007548045,0,0,0.04787356,0.055881,0,0,0,0,0,0,0.04793674,0.05092557,0.04180996,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08950537,0.106173,0.005353339,0.111728,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.6011,65423.756764,true,3.053918E-07,1.147504E-08,3.643111E-08,2.076841E-06,0.006635038,1.089207E-16,0,0,3.981605E-24,2.367018E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2454288,0.1586632,0,0,0.04999949,0.1104974,0.07203791,0.008642575,0.01081751,0.07141253,0.002262196,9.963E-05,0.01068703,0.004338055,0,0,2.860917E-26,0.008390342,2.266863E-26,0.008813715,0,0,0.05148163,0.06161881,0,0,0,0,0,0,0.051512,0.05271089,0.04248291,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08955289,0.09817372,0.001515367,0.1178236,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.61502,65423.756764,true,3.053918E-07,1.147504E-08,3.643111E-08,2.076841E-06,0.006635038,1.089207E-16,0,0,3.981605E-24,2.367018E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2454288,0.1586632,0,0,0.04999949,0.1104974,0.07203791,0.008642575,0.01081751,0.07141253,0.002262196,9.963E-05,0.01068703,0.004338055,0,0,2.860917E-26,0.008390342,2.266863E-26,0.008813715,0,0,0.05148163,0.06161881,0,0,0,0,0,0,0.051512,0.05271089,0.04248291,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08955289,0.09817372,0.001515367,0.1178236,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.61712,65423.756764,true,3.053918E-07,1.147504E-08,3.643111E-08,2.076841E-06,0.006635038,1.089207E-16,0,0,3.981605E-24,2.367018E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2454288,0.1586632,0,0,0.04999949,0.1104974,0.07203791,0.008642575,0.01081751,0.07141253,0.002262196,9.963E-05,0.01068703,0.004338055,0,0,2.860917E-26,0.008390342,2.266863E-26,0.008813715,0,0,0.05148163,0.06161881,0,0,0,0,0,0,0.051512,0.05271089,0.04248291,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.08955289,0.09817372,0.001515367,0.1178236,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.62842,65423.784543,true,8.358091E-05,9.769807E-09,2.69969E-08,1.526161E-06,0.004209065,8.073693E-17,0,0,2.951346E-24,1.750212E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2360763,0.1489889,0,0,0.04196496,0.0958114,0.07397304,0.009570207,0.0108306,0.07414151,0.001456755,7.348409E-05,0.01073362,0.002801209,0,0,2.120641E-26,0.00944676,1.680301E-26,0.009564573,0,0,0.06028018,0.07136787,0,0,0,0,0,0,0.05300785,0.05351624,0.04286405,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07453119,0.09269319,0.000472295,0.06104078,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.6309,65423.784543,true,8.358091E-05,9.769807E-09,2.69969E-08,1.526161E-06,0.004209065,8.073693E-17,0,0,2.951346E-24,1.750212E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2360763,0.1489889,0,0,0.04196496,0.0958114,0.07397304,0.009570207,0.0108306,0.07414151,0.001456755,7.348409E-05,0.01073362,0.002801209,0,0,2.120641E-26,0.00944676,1.680301E-26,0.009564573,0,0,0.06028018,0.07136787,0,0,0,0,0,0,0.05300785,0.05351624,0.04286405,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07453119,0.09269319,0.000472295,0.06104078,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.64126,65423.784543,true,8.358091E-05,9.769807E-09,2.69969E-08,1.526161E-06,0.004209065,8.073693E-17,0,0,2.951346E-24,1.750212E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2360763,0.1489889,0,0,0.04196496,0.0958114,0.07397304,0.009570207,0.0108306,0.07414151,0.001456755,7.348409E-05,0.01073362,0.002801209,0,0,2.120641E-26,0.00944676,1.680301E-26,0.009564573,0,0,0.06028018,0.07136787,0,0,0,0,0,0,0.05300785,0.05351624,0.04286405,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07453119,0.09269319,0.000472295,0.06104078,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.65488,65423.812316,true,0.0001540442,8.318247E-09,2.000771E-08,1.122999E-06,0.007197806,5.984921E-17,0,0,2.187793E-24,1.294683E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2234211,0.1361588,0,0,0.04136481,0.09432522,0.08586229,0.01008592,0.01084006,0.07521196,0.0009568145,5.424268E-05,0.02014632,0.006479121,0,0,1.572003E-26,0.01002389,1.245585E-26,0.0100225,0,0,0.06328645,0.07439622,0,0,0,0,0,0,0.06063927,0.05389999,0.04742311,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07124394,0.09192754,0.000161092,0.09656441,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.66866,65423.812316,true,0.0001540442,8.318247E-09,2.000771E-08,1.122999E-06,0.007197806,5.984921E-17,0,0,2.187793E-24,1.294683E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2234211,0.1361588,0,0,0.04136481,0.09432522,0.08586229,0.01008592,0.01084006,0.07521196,0.0009568145,5.424268E-05,0.02014632,0.006479121,0,0,1.572003E-26,0.01002389,1.245585E-26,0.0100225,0,0,0.06328645,0.07439622,0,0,0,0,0,0,0.06063927,0.05389999,0.04742311,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07124394,0.09192754,0.000161092,0.09656441,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
27.67086,65423.812316,true,0.0001540442,8.318247E-09,2.000771E-08,1.122999E-06,0.007197806,5.984921E-17,0,0,2.187793E-24,1.294683E-06,0,0,1.401298E-45,1.401298E-45,0,0,0,0,0.2234211,0.1361588,0,0,0.04136481,0.09432522,0.08586229,0.01008592,0.01084006,0.07521196,0.0009568145,5.424268E-05,0.02014632,0.006479121,0,0,1.572003E-26,0.01002389,1.245585E-26,0.0100225,0,0,0.06328645,0.07439622,0,0,0,0,0,0,0.06063927,0.05389999,0.04742311,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.07124394,0.09192754,0.000161092,0.09656441,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
